target,species,genus,family,order,class,phylum,kingdom,domain,ref
Xyl(a1-6)Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)Glc,Allium_cepa,Allium,Amaryllidaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
[Xyl(a1-6)]Glc(b1-4)[Gal(b1-2)Xyl(a1-6)]Glc(b1-4)[Fuc(a1-2)Gal(b1-2)Xyl(a1-6)]Glc(b1-4)Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)Glc,Allium_cepa,Allium,Amaryllidaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
GalA(a1-4)GalA(a1-4)GalA(a1-4)GalA(a1-2)Rha(a1-4)GalA(a1-2)Rha(a1-4)GalA(a1-2)GalA,Allium_cepa,Allium,Amaryllidaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Ambystoma_maculatum,Ambystoma,Ambystomatidae,Urodela,Amphibia,Chordata,Animalia,Eukarya,
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Ambystoma_maculatum,Ambystoma,Ambystomatidae,Urodela,Amphibia,Chordata,Animalia,Eukarya,
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-3)GalNAc,Ambystoma_maculatum,Ambystoma,Ambystomatidae,Urodela,Amphibia,Chordata,Animalia,Eukarya,
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)GalNAc,Ambystoma_maculatum,Ambystoma,Ambystomatidae,Urodela,Amphibia,Chordata,Animalia,Eukarya,
Fuc(a1-2)[Gal(a1-4)]Gal(b1-4)GlcNAc(b1-3)GalNAc,Ambystoma_mexicanum,Ambystoma,Ambystomatidae,Urodela,Amphibia,Chordata,Animalia,Eukarya,
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)GalNAc,Ambystoma_mexicanum,Ambystoma,Ambystomatidae,Urodela,Amphibia,Chordata,Animalia,Eukarya,
Man(a1-6)[Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Ananas_comosus,Ananas,Bromeliaceae,Poales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(a1-6)Man(a1-6)[Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Ananas_comosus,Ananas,Bromeliaceae,Poales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(a1-6)[Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAcN,Ananas_comosus,Ananas,Bromeliaceae,Poales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(a1-6)[Man(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,Ananas_comosus,Ananas,Bromeliaceae,Poales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(a1-6)[Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc-ol,Ananas_comosus,Ananas,Bromeliaceae,Poales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(a1-6)[Man(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,Ananas_comosus,Ananas,Bromeliaceae,Poales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAcN,Ananas_comosus,Ananas,Bromeliaceae,Poales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAcN,Ananas_comosus,Ananas,Bromeliaceae,Poales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Xyl(b1-2)[Man(a1-6)]ManOMe,Ananas_comosus,Ananas,Bromeliaceae,Poales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,Androctonus_australis_hector,Androctonus,Buthidae,Scorpiones,Arachnida,Arthropoda,Animalia,Eukarya,
Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,Androctonus_australis_hector,Androctonus,Buthidae,Scorpiones,Arachnida,Arthropoda,Animalia,Eukarya,
Fuc(a1-3)[Fuc(a1-6)]GlcNAc,Androctonus_australis_hector,Androctonus,Buthidae,Scorpiones,Arachnida,Arthropoda,Animalia,Eukarya,
Fuc(a1-3)[Fuc(a1-6)][GlcNAc(b1-4)]GlcNAc,Androctonus_australis_hector,Androctonus,Buthidae,Scorpiones,Arachnida,Arthropoda,Animalia,Eukarya,
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Antheraea_pernyi,Antheraea,Saturniidae,Lepidoptera,Insecta,Arthropoda,Animalia,Eukarya,
Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Antheraea_pernyi,Antheraea,Saturniidae,Lepidoptera,Insecta,Arthropoda,Animalia,Eukarya,
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Antheraea_pernyi,Antheraea,Saturniidae,Lepidoptera,Insecta,Arthropoda,Animalia,Eukarya,
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Antheraea_pernyi,Antheraea,Saturniidae,Lepidoptera,Insecta,Arthropoda,Animalia,Eukarya,
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Antheraea_pernyi,Antheraea,Saturniidae,Lepidoptera,Insecta,Arthropoda,Animalia,Eukarya,
Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Antheraea_pernyi,Antheraea,Saturniidae,Lepidoptera,Insecta,Arthropoda,Animalia,Eukarya,
Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc,Antheraea_pernyi,Antheraea,Saturniidae,Lepidoptera,Insecta,Arthropoda,Animalia,Eukarya,
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Apis_sp,Apis,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Eukarya,
Man(a1-3)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Apis_sp,Apis,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Eukarya,
GlcNAc(b1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Apis_sp,Apis,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Eukarya,
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Apis_sp,Apis,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Eukarya,
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Apis_sp,Apis,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Eukarya,
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Apis_sp,Apis,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Eukarya,
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Apis_sp,Apis,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Eukarya,
Man(a1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Apis_sp,Apis,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Eukarya,
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Apis_sp,Apis,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Eukarya,
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Apis_sp,Apis,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Eukarya,
Fuc(a1-4)GlcNAc(b1-2)Man(a1-3)][Fuc(a1-4)GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Apium_graveolens_oulce,Apium,Apiaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-6)[Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Apium_graveolens_oulce,Apium,Apiaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)GlcNAc(b1-2)Man(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Apium_graveolens_oulce,Apium,Apiaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Apium_graveolens_oulce,Apium,Apiaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Apium_graveolens_oulce,Apium,Apiaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Apium_graveolens_oulce,Apium,Apiaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Apium_graveolens_oulce,Apium,Apiaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Apium_graveolens_oulce,Apium,Apiaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Apium_graveolens_oulce,Apium,Apiaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Arachis_hypogaea,Arachis,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Arachis_hypogaea,Arachis,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-3)Man(a1-6)[Man(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Arachis_hypogaea,Arachis,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Arachis_hypogaea,Arachis,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Arachis_hypogaea,Arachis,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Fuc(a1-6)GlcNAc(b1-2)[Man(a1-6)]Man(a1-6)[Man(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Arachis_hypogaea,Arachis,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Fuc(a1-6)[Gal(b1-3)]GlcNAc(b1-2)[Man(a1-6)]Man(a1-6)[Man(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Arachis_hypogaea,Arachis,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Arachis_hypogaea,Arachis,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Rha(a1-2)Gal(b1-2)GlcA,Arachis_hypogaea,Arachis,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-2)[Man(a1-3)]Man(a1-6)[Man(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Arachis_hypogaea,Arachis,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Armoracia_rusticana,Armoracia,Brassicaceae,Brassicales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Armoracia_rusticana,Armoracia,Brassicaceae,Brassicales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-3)Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Armoracia_rusticana,Armoracia,Brassicaceae,Brassicales,Dicotyledons,Angiosperms,Plantae,Eukarya,
GlcNAc(b1-2)Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Armoracia_rusticana,Armoracia,Brassicaceae,Brassicales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-6)[Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Armoracia_rusticana,Armoracia,Brassicaceae,Brassicales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Armoracia_rusticana,Armoracia,Brassicaceae,Brassicales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc,Armoracia_rusticana,Armoracia,Brassicaceae,Brassicales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Armoracia_rusticana,Armoracia,Brassicaceae,Brassicales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAcN,Armoracia_rusticana,Armoracia,Brassicaceae,Brassicales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Artemisia_vulgaris,Artemisia,Asteraceae,Asterales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Artemisia_vulgaris,Artemisia,Asteraceae,Asterales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Artemisia_vulgaris,Artemisia,Asteraceae,Asterales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Artemisia_vulgaris,Artemisia,Asteraceae,Asterales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Artemisia_vulgaris,Artemisia,Asteraceae,Asterales,Dicotyledons,Angiosperms,Plantae,Eukarya,
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(a1-6)[Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Xyl(b1-4)Glc(b1-4)[Glc(b1-3)]Glc,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Glc(b1-4)[Glc(b1-3)]Glc,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Glc(b1-2)[Rha(a1-4)]Glc,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Glc(b1-2)[Xyl(b1-4)]Glc,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Fruf(b2-6)Glc(a1-2)Fruf,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Fruf(b1-2)Fruf(b2-6)Glc(a1-2)Fruf,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Gal(a1-6)Gal(a1-6)Glc(a1-2)Fruf,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Fruf(b1-2)Fruf(b1-2)Fruf(b2-6)Glc(a1-2)Fruf,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Gal(a1-6)Glc(a1-2)Fruf,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Glc(b1-4)Glc(b1-4)Man,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Glc(b1-4)Glc(b1-4)Glc(b1-4)Man,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Fruf(b1-2)Fruf(b1-2)Glc,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Fruf(b1-2)Fruf(b1-2)Fruf(b1-2)Glc,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Rha(a1-2)[Rha(a1-4)]Glc,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Fruf(b1-2)Fruf(b2-6)Glc,Asparagus_officinalis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(a1-3)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)Man(a1-2)Man(a1-2)Man,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)Man(a1-2)Man,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)Man(a1-3)Man(a1-2)Man(a1-2)Man,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)[Glc(a1-3)]Man,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)[Gal(a1-3)]Man,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-6)[Glc(a1-3)]Man,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-6)[Gal(a1-3)]Man,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-6)[Gal(b1-3)]Man,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-6)[Glc(b1-3)]Man,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAcN,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAcN,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAcN,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAcN,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)[Man(a1-3)]Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAcN,Aspergillus_awamori,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Asterias_rubens,Asterias,Asteriidae,Forcipulatida,Asteroidea,Echinodermata,Animalia,Eukarya,
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Asterias_rubens,Asterias,Asteriidae,Forcipulatida,Asteroidea,Echinodermata,Animalia,Eukarya,
Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Asterias_rubens,Asterias,Asteriidae,Forcipulatida,Asteroidea,Echinodermata,Animalia,Eukarya,
Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Asterias_rubens,Asterias,Asteriidae,Forcipulatida,Asteroidea,Echinodermata,Animalia,Eukarya,
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Autographa_californica_nucleopolyhedrovirus,Alphabaculovirus,Baculoviridae,Virus,Virus,Virus,Virus,Virus,
GlcNAc(a1-2)Galf(a1-2)[Galf(b1-3)]Gal,Pseudobacteroides_cellulosolvens,Pseudobacteroides,Hungateiclostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,Bacteria,
Galf(a1-3)GlcNAc(a1-2)Galf(a1-2)[Galf(b1-3)]Gal,Pseudobacteroides_cellulosolvens,Pseudobacteroides,Hungateiclostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,Bacteria,
GlcNAc(a1-2)Galf(a1-2)Gal,Pseudobacteroides_cellulosolvens,Pseudobacteroides,Hungateiclostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,Bacteria,
Galf(a1-2)[Gal(b1-3)]Gal-ol,Pseudobacteroides_cellulosolvens,Pseudobacteroides,Hungateiclostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,Bacteria,
Galf(a1-3)GlcNAc(a1-2)Galf(a1-2)[Galf(b1-3)]Gal-ol,Pseudobacteroides_cellulosolvens,Pseudobacteroides,Hungateiclostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,Bacteria,
