glycan,control_1,control_2,control_3,control_4,control_5,stage1_1,stage1_2,stage1_3,stage1_4,stage1_5,stage1_6,stage1_7,stage1_8,stage1_9,stage1_10,stage2_1,stage2_2,stage2_3,stage2_4,stage2_5,stage2_6,stage2_7,stage2_8,stage2_9,stage2_10,stage3_1,stage3_2,stage3_3,stage3_4,stage3_5,stage3_6,stage3_7,stage3_8,stage3_9,stage3_10,stage4_1,stage4_2,stage4_3,stage4_4,stage4_5,stage4_6,stage4_7,stage4_8,stage4_9,stage4_10,stage5_1,stage5_2,stage5_3,stage5_4,stage5_5,stage5_6,stage5_7,stage5_8,stage5_9,stage5_10
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.496628094,0.385781013,0.294624422,0.368445272,0.419363253,0.384420643,0.580118264,0.359483251,0.463812105,0.291212293,0.263843821,0.308523575,0.440694948,0.313593875,0.297797401,0.315096394,0.612521478,0.314496631,0.366714113,0.402882936,0.468081616,0.32159873,0.314085346,0.338650492,0.275006906,0.32679259,0.624394237,0.286364145,0.302594242,0.510013296,0.25613553,0.343713148,0.309709521,0.406645183,0.365158296,0.273497096,0.328620902,0.348857477,0.518897191,0.326729997,0.54642916,0.309860321,0.390939436,0.493364588,0.257678727,0.517815132,0.587337353,0.509931092,0.711417462,0.422931044,0.535476914,0.484994992,0.527949414,0.351059415,0.375263753
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.05399485,0.063091793,0.03988209,0.033990733,0.077053465,0.102351582,0.065701001,0.082143703,0.089384528,0.177400035,0.112893354,0.12724684,0.103624677,0.187920548,0.119532175,0.23742957,0.075757149,0.103876023,0.098826401,0.053389981,0.09631498,0.105918593,0.08845788,0.062326035,0.266247397,0.109204582,0.158322668,0.064252892,0.154944381,0.083858709,0.164857312,0.128152442,0.095503915,0.05263541,0.053430128,0.075668538,0.165304756,0.167378704,0.496833225,0.18798238,0.081866482,0.178031087,0.12305868,0.06824802,0.077403163,0.135214605,0.109270025,0.104630918,0.174266705,0.172862977,0.108979184,0.081580124,0.148217222,0.091110718,0.118924691
Neu5Ac(a2-3/6)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3/6)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.067266369,0.04662658,0.026659892,0.006337034,0.048020398,0.108508533,0.018055729,0.06333658,0.095302319,0.015256785,0.026763496,0.088740763,0.040660872,0.150090498,0.084763234,0.067693292,0.033782465,0.076958706,0.124488738,0.040433029,0.053441932,0.02612984,0.103913336,0.11860228,0.11826812,0.076414171,0.190094318,0.034283765,0.089932513,0.049811462,0.041113365,0.043817166,0.148651145,0.081316199,0.038687205,0.055518189,0.013300515,0.033559612,0.055274813,0.038116128,0.119322351,0.132770419,0.066292772,0.039232979,0.049229904,0.067640933,0.056477881,0.077282677,0.01958922,0.013088319,0.035964125,0.025852239,0.05053248,0.041011115,0.043872042
{Neu5Ac(a2-3/6)Gal(b1-4)}{Neu5Ac(a2-3/6)Gal(b1-4)}GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.133961098,0.129536672,0.26077822,0.136212762,0.156988843,0.195293866,0.314407997,0.123372506,0.260307823,0.059906021,0.187280164,0.264667462,0.117290783,0.134268017,0.106700876,0.178359699,0.258486408,0.135425142,0.409968898,0.149418084,0.175165031,0.204644387,0.202510029,0.106912817,0.111319485,0.321047554,0.131188597,0.345576185,0.134568619,0.1092111,0.101333641,0.255585116,0.154789885,0.197042499,0.147638363,0.214180738,0.180674631,0.11118734,0.191260916,0.082826709,0.226295922,0.087487677,0.18593656,0.326865017,0.172253302,0.064433156,0.102224691,0.383172131,0.102891794,0.103097405,0.252014744,0.20162262,0.155461338,0.139695505,0.196528116
{Neu5Ac(a2-3/6)Gal(b1-4)}{Neu5Ac(a2-3/6)Gal(b1-4)}GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.034139645,0.027107787,0.023893308,0.03831918,0.030460507,0.033544586,0.02700351,0.018466587,0.016746571,0.020468673,0.021956089,0.021461619,0.013051,0.014716564,0.022388524,0.01557339,0.043527476,0.005290833,0.033411798,0.007034626,0.033371877,0.018414899,0.016077967,0.023443875,0.015826598,0.024994115,0.023897981,0.018811606,0.018411019,0.016843694,0.012644645,0.021719785,0.020451327,0.025378952,0.010630216,0.075691226,0.024857219,0.026146579,0.032028746,0.017725999,0.024558231,0.008614754,0.021961499,0.019953836,0.014475687,0.016617848,0.049666031,0.029599412,0.036220602,0.015920449,0.028355857,0.019701337,0.016888067,0.013926646,0.015401004
{Neu5Ac(a2-3/6)Gal(b1-4)}{Neu5Ac(a2-3/6)Gal(b1-4)}GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.064305537,0.03541527,0.019438021,0.057484398,0.075006571,0.065583645,0.041031597,0.02995255,0.045309672,0.031619567,0.05078443,0.040961419,0.06166063,0.012094559,0.01334057,0.036443967,0.077547646,0.031251156,0.056880589,0.020997651,0.080621901,0.032258795,0.033242329,0.049329335,0.044520575,0.038036844,0.034471332,0.026301908,0.026319401,0.025120483,0.031047357,0.026079959,0.031371517,0.033423156,0.052314865,0.098018606,0.037301652,0.051968171,0.066287096,0.029569626,0.049150831,0.042434253,0.028754035,0.048535153,0.022383026,0.043170777,0.070101581,0.086102346,0.063034493,0.016004211,0.058450811,0.069340069,0.055259374,0.03728084,0.034069644
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.042138871,0.02659889,0.060883033,0.031525576,0.029329328,0.041158706,0.047256219,0.017327216,0.068192521,0.047543096,0.037346273,0.025213613,0.032000335,0.0416034,0.043472584,0.048306174,0.04839202,0.026463658,0.033804277,0.033701822,0.036510452,0.05822074,0.051275727,0.041010544,0.031238963,0.038333621,0.039489701,0.072094218,0.055783292,0.018654637,0.021923708,0.033838298,0.059156843,0.027207861,0.039419061,0.029255877,0.058401746,0.250631888,0.036197198,0.023120232,0.031856964,0.022055711,0.023470997,0.025978568,0.032624399,0.05487678,0.034222627,0.055068744,0.029577753,0.025489471,0.022921409,0.071636987,0.043581177,0.049873563,0.044390081
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.230004438,0.153455605,0.300894194,0.204375923,0.192782047,0.229938248,0.671015255,0.311430572,0.339927018,1.260299835,0.237435285,0.117020307,0.386006202,0.489632064,0.482217976,0.408782354,0.248203417,0.177899226,0.318941715,0.434483163,0.128320235,0.475495205,0.181985268,0.253636578,0.564645193,0.25514418,0.289077846,0.336260905,0.244342413,0.236717488,0.249828373,0.180833705,0.334069338,0.245210933,0.405832246,0.092065454,0.260897903,0.422662718,0.279844768,0.200155364,0.37883252,0.244945138,0.18790417,0.246748639,0.236749616,0.404119214,0.444894868,0.32988226,0.320942477,0.254492575,0.228683371,0.325473068,0.267764822,0.444679607,0.341353718
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.04191813,0.030176251,0.059338094,0.052678898,0.0256935,0.038350415,0.0298641,0.031655228,0.042536024,0.059527243,0.027537826,0.046085641,0.048513158,0.035146966,0.034116352,0.050282297,0.037015016,0.049289869,0.027806227,0.045923676,0.041890983,0.082596698,0.02965014,0.034107033,0.034541547,0.037495553,0.045875195,0.040478924,0.040972683,0.029357523,0.025071893,0.036993706,0.057799863,0.038230218,0.074899795,0.030038326,0.192500124,0.280044738,0.032455338,0.045343678,0.037902139,0.025283637,0.047226456,0.055186466,0.058935619,0.041578099,0.033942712,0.035895076,0.071035065,0.022171343,0.021979407,0.034037961,0.039117622,0.063800106,0.040265838
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.372289143,0.305819705,0.378951891,0.310017822,0.344384326,0.481281356,0.709186363,1.125782476,0.452298773,1.158030542,0.63624157,0.194890471,0.816147057,0.569868477,0.727187582,1.128260373,0.306625816,0.540866555,0.403305975,0.596203757,0.307179392,0.509527142,0.289548715,0.365756289,0.511506542,0.438650137,0.55074506,0.520007703,0.575803768,0.462372638,0.554160683,0.292191908,0.335653328,0.409025179,0.267568903,0.34610422,2.078924569,1.069265432,0.468216699,0.305469208,0.496986562,0.44867333,0.356135336,0.631848344,0.441564781,0.627791267,0.564475734,0.317233739,0.524059761,0.520834022,0.372660629,0.405742507,0.403381299,0.609899924,0.403296199
{Neu5Ac(a2-3/6/8)}Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.151322864,0.110751252,0.120203651,0.148005728,0.153891061,0.107379133,0.175568747,0.082746197,0.083219774,0.065981501,0.087630619,0.081804859,0.064495186,0.039617993,0.110614576,0.048752732,0.175805683,0.090132478,0.134200898,0.078924865,0.164574861,0.102150264,0.082461211,0.112066095,0.028480861,0.118160888,0.136276106,0.065930333,0.107337173,0.136038265,0.046539943,0.097855852,0.042776454,0.09978389,0.066883512,0.054123394,0.065337279,0.056123595,0.087923954,0.067606667,0.101770673,0.03162473,0.075448504,0.097106467,0.06413914,0.076796286,0.052045464,0.089945649,0.116031622,0.073468761,0.100525824,0.090675428,0.078103625,0.108835614,0.082145581
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2/4/6)[Gal(b1-4)GlcNAc(b1-2/4/6)]Man(a1-3/6)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4/6)]Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.052488524,0.02775145,0.05191861,0.026526924,0.068865991,0.071364163,0.079912194,0.060586272,0.068097566,0.169946218,0.053736625,0.02335902,0.08870353,0.091815514,0.083221641,0.175824442,0.045143649,0.04588445,0.047863399,0.044981784,0.028866783,0.083548209,0.046321962,0.042577063,0.090473378,0.057993788,0.065966213,0.045214953,0.085451564,0.033025771,0.111109582,0.045174588,0.04836578,0.062460027,0.028579714,0.041763343,1.027360142,0.431990409,0.237346468,0.041677145,0.037524296,0.059090976,0.041708275,0.060873801,0.038146855,0.077743048,0.067488869,0.05524083,0.059785848,0.040236855,0.037220094,0.05134981,0.040434725,0.078631015,0.030642706
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}{Fuc(a1-3/6)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.044645063,0.034562013,0.093812798,0.038182807,0.027605628,0.086293223,0.07032364,0.026180635,0.106805613,0.144674673,0.038491666,0.061951325,0.022121643,0.073446334,0.063252281,0.044661767,0.087308477,0.030261649,0.075508602,0.033816741,0.037257771,0.127607915,0.092629493,0.047654772,0.063176347,0.04526536,0.032221683,0.129075627,0.026775321,0.067676632,0.028054485,0.059603525,0.08878379,0.042729797,0.207342219,0.045607418,0.057260337,0.092855212,0.053103382,0.064744618,0.058561912,0.048580057,0.07530003,0.070537378,0.061907215,0.054498075,0.106400459,0.163758098,0.043493793,0.024266088,0.093714548,0.10199049,0.066337613,0.073363401,0.087843802
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}{Fuc(a1-3/6)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.054345446,0.050383664,0.135024129,0.055950734,0.023754337,0.117926955,0.108883494,0.050095589,0.22460113,0.217989143,0.068513807,0.096963074,0.039092807,0.101500267,0.119258604,0.062580928,0.144399968,0.048438489,0.155414835,0.053619718,0.036104814,0.288015523,0.120410984,0.081934592,0.095977787,0.045832834,0.075016613,0.211889627,0.055547404,0.137675201,0.037934036,0.090115533,0.171138408,0.069355088,0.351565799,0.053114177,0.080896827,0.166660249,0.079083103,0.092692061,0.159422604,0.074541429,0.133933672,0.149678333,0.173567586,0.097112006,0.157465863,0.235605035,0.094018385,0.045130286,0.157068682,0.1375697,0.127743535,0.154549139,0.161860475
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}{Fuc(a1-3/6)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.123689175,0.118505186,0.104807099,0.025924754,0.049582501,0.117367324,0.116458583,0.137320998,0.136764858,0.145098808,0.136317898,0.067450686,0.166309808,0.425673426,0.159031548,0.544698281,0.084789042,0.14705084,0.08775622,0.036137056,0.057306439,0.09607677,0.115211202,0.051468441,0.284903169,0.130427288,0.111581564,0.079061792,0.156878744,0.100667581,0.081646801,0.094583519,0.058542969,0.107391218,0.035968603,0.051560676,0.135874754,0.251145507,0.148433596,0.05547282,0.053289659,0.156274491,0.116624482,0.083213422,0.061754257,0.072430179,0.096275956,0.08423799,0.092224399,0.069848929,0.071276165,0.03864731,0.046376273,0.091879438,0.12233187
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}{Fuc(a1-3/6)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.076693989,0.080440234,0.066164739,0.039750539,0.077080398,0.103528631,0.053618071,0.089085039,0.084616124,0.13108409,0.04613835,0.078095775,0.080404962,0.102197233,0.084277033,0.087521901,0.111124249,0.157123617,0.071100635,0.081509282,0.084913535,0.145323198,0.085285677,0.069456457,0.124648378,0.093463958,0.16001816,0.058237155,0.092966936,0.072679856,0.09339051,0.094394721,0.131107883,0.097388408,0.093616004,0.112226987,0.113450826,0.697123885,0.120398786,0.124095309,0.076714465,0.115057545,0.148904841,0.091744476,0.086573221,0.051758175,0.115008135,0.072808322,0.04606368,0.060832895,0.068232899,0.067104797,0.071035236,0.043158905,0.133927337
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}{Fuc(a1-3/6)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.145972841,0.159099432,0.073584325,0.03948925,0.101993049,0.203438926,0.109135318,0.317219575,0.121529156,0.136887027,0.333131958,0.122637241,0.330847258,0.308031768,0.212216618,0.718555923,0.210744529,0.276920607,0.11310654,0.103736476,0.119972123,0.100908944,0.137199259,0.082982547,0.380111868,0.189093079,0.254693301,0.119064798,0.285661665,0.165627696,0.341189031,0.125437187,0.099962443,0.075440787,0.060575031,0.277182466,0.283821025,0.338973366,0.360420736,0.193442179,0.15846071,0.426134968,0.183016615,0.139797488,0.121927067,0.161389645,0.190008693,0.148398526,0.122189895,0.228835682,0.148083993,0.084724977,0.14155853,0.149598268,0.178278002
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}{Fuc(a1-3/6)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.140843458,0.112547476,0.100980719,0.059608875,0.097764495,0.17624412,0.071605084,0.198718662,0.105789489,0.159627968,0.134834054,0.147508178,0.130570801,0.135783292,0.103819193,0.226357326,0.193266486,0.250341237,0.092375475,0.1036445,0.120805093,0.149903276,0.127595362,0.100851696,0.190535343,0.143644232,0.270232391,0.108968675,0.160211453,0.094491952,0.170470347,0.120555462,0.143094723,0.111615304,0.09379028,0.191921526,0.225093731,0.865930329,0.150119954,0.16564,0.153239441,0.135470321,0.173860573,0.095395374,0.113586178,0.142332129,0.188399409,0.143594143,0.148276509,0.131703634,0.111467377,0.107401742,0.140255457,0.076618972,0.143949236
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}{Fuc(a1-3/6)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.339565544,0.345485463,0.224327994,0.293988676,0.311553732,0.352671741,0.292896987,0.336668481,0.335643321,0.324044196,0.231466282,0.351532634,0.292587024,0.275977245,0.343926788,0.349661818,0.312662763,0.367882554,0.321035342,0.244149026,0.39845501,0.323828266,0.302396252,0.274681659,0.360958893,0.279536385,0.299339549,0.224373971,0.273256581,0.314678734,0.306331222,0.315457914,0.232136561,0.246846162,0.355329134,0.358759101,0.241723331,0.294563651,0.341478855,0.266048055,0.356472609,0.308332556,0.454831559,0.358314565,0.267639405,0.354377059,0.368330948,0.381795234,0.360218578,0.369974359,0.355850107,0.289230759,0.340395742,0.204422702,0.350358992
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}{Fuc(a1-3/6)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.16359472,0.174950547,0.098645328,0.124352877,0.135981246,0.211178455,0.136688047,0.260104174,0.168975555,0.199869042,0.162967965,0.22309586,0.222446639,0.159745169,0.205540668,0.221558374,0.167375456,0.22989782,0.222289302,0.180903089,0.174545932,0.132421939,0.181941572,0.157494659,0.228023806,0.162571573,0.167856846,0.104957844,0.16184712,0.193731324,0.165758044,0.165424738,0.117570269,0.144504285,0.203299018,0.290620222,0.147494036,0.170037499,0.234127431,0.150195812,0.182022989,0.213917718,0.276838695,0.188694247,0.163963672,0.245781829,0.19264559,0.242631991,0.188328096,0.294713264,0.188636865,0.158689501,0.164431446,0.113062912,0.17744054
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}{Fuc(a1-3/6)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.18630651,0.179156586,0.123239477,0.132532213,0.159143468,0.184658856,0.238545978,0.155328981,0.222900763,0.087374342,0.123121273,0.146789957,0.155116288,0.114291995,0.087466892,0.137568607,0.305040775,0.119066975,0.170802893,0.146604234,0.265351854,0.15882142,0.145686377,0.142024708,0.061637459,0.154512833,0.275649092,0.119696377,0.140433082,0.210564295,0.133540347,0.138266048,0.075149538,0.160625296,0.089782138,0.149930671,0.174476047,0.149491713,0.215282502,0.166023233,0.225162703,0.144695159,0.176396696,0.233518133,0.098281323,0.269038113,0.225257812,0.338543582,0.286273677,0.182180815,0.32478829,0.211658328,0.24546219,0.154729523,0.164749616
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Gal(b1-4)GlcNAc(b1-?)}{Fuc(a1-3/6)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.480551709,0.391558494,0.228477362,0.374227688,0.35416043,0.388792251,0.751362176,0.399756165,0.606817107,0.216973452,0.269699702,0.298478626,0.331764345,0.216504472,0.248799601,0.324571689,0.671957978,0.311124229,0.342681988,0.328897066,0.494108321,0.401732955,0.325368986,0.394817581,0.197767657,0.361266879,0.561300868,0.305073907,0.320281742,0.592083732,0.288083517,0.289683472,0.186840255,0.43730088,0.260144749,0.383297703,0.422294856,0.368248639,0.627527566,0.294536394,0.559945218,0.340175465,0.3623704,0.547502094,0.274411764,0.666429107,0.601800492,0.750698726,0.672432687,0.448152458,0.670566899,0.56979662,0.562544939,0.328880365,0.301705329
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2/4/6)[Gal(b1-4)GlcNAc(b1-2/4/6)]Man(a1-3/6)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4/6)]Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.066084627,0.041417532,0.030612256,0.013291852,0.083759634,0.099842368,0.037804894,0.067003692,0.097344604,0.068117802,0.059270056,0.067804521,0.099100958,0.106349757,0.058876573,0.240622454,0.132769236,0.089883687,0.075055726,0.034701224,0.075561665,0.067773359,0.053506339,0.032551338,0.133905089,0.068591998,0.164673283,0.031888436,0.068078206,0.048836346,0.135373361,0.111457516,0.044973384,0.026382401,0.030740633,0.0814289,0.36197504,0.709718765,0.397509281,0.125440182,0.048481014,0.108670569,0.071192296,0.073790814,0.040378781,0.073243334,0.121376896,0.075045551,0.095376108,0.103567238,0.06352299,0.059535635,0.089489211,0.062262768,0.082185406
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2/4/6)[Gal(b1-4)GlcNAc(b1-2/4/6)]Man(a1-3/6)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4/6)]Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.126780164,0.136931159,0.054918773,0.069901536,0.066011214,0.105265311,0.18261674,0.100649579,0.124254866,0.129477856,0.079951629,0.096534272,0.108208082,0.07143054,0.085427358,0.076840179,0.16537869,0.074647905,0.086739808,0.105527476,0.13502492,0.085973674,0.080621624,0.10470846,0.081394093,0.081425261,0.197569757,0.078765295,0.077904788,0.124023176,0.069374967,0.060295751,0.061709184,0.096223065,0.11407487,0.069352388,0.064124615,0.087656754,0.117587157,0.084607268,0.174380471,0.100721185,0.096531542,0.142605248,0.07262048,0.145450631,0.217582847,0.119817488,0.194388916,0.115515127,0.140064341,0.124204303,0.148143539,0.092625534,0.07664659
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-4/6)]Man(a1-3/6)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.708543057,0.473150984,0.743189986,0.717010508,0.409102358,0.939209284,1.280954698,0.692878013,0.730968516,0.713085555,0.542980601,0.384132561,0.421010526,0.481675599,0.362294839,0.665558713,0.890403595,0.325823457,0.552562546,0.655635229,0.39982112,0.721718271,0.656402147,0.627224959,0.400081312,0.678054814,0.595442905,1.343262608,0.581762341,0.481421548,0.430716674,0.470823309,0.38818658,0.642388092,0.39328438,0.482461863,0.649362905,1.050025095,0.606549677,0.341699463,0.428875786,0.398186582,0.327046282,0.815409212,0.388903179,1.540081694,1.203788751,1.352594915,0.926510204,0.530302408,0.656992449,1.479714305,0.92686736,1.524935798,0.603410658
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-4/6)]Man(a1-3/6)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,1.950582405,1.397095337,1.218160526,1.957900034,1.218633692,1.805498287,4.431009098,3.350432661,1.346557881,1.553744417,1.392896603,0.598930331,2.75138063,1.330942123,1.142312257,2.894053822,1.865409638,1.151089474,1.276119512,2.010225237,1.339443118,1.309436483,0.657995514,1.336766809,0.737080939,1.996978095,2.321565642,2.09187647,1.81739036,0.978316891,1.266398256,1.005555439,0.772398653,1.547690377,0.467382403,1.107581648,1.549666371,2.319275895,1.306706182,0.85715086,1.161858744,0.880517744,0.738116834,2.01092149,1.171179335,3.635277238,3.036810304,1.714068457,2.428868761,2.337118356,1.685923016,2.500004497,2.190898519,2.826603376,1.092099292
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-4/6)]Man(a1-3/6)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.196228242,0.096755796,0.147923339,0.111764994,0.077215062,0.199646211,0.225159582,0.253922284,0.159819178,0.030983263,0.065093834,0.09048813,0.259368231,0.100772711,0.100866872,0.200262011,0.1639052,0.191979507,0.114183754,0.183234825,0.149095346,0.196193124,0.106042229,0.124651869,0.047503587,0.130532225,0.237041811,0.259094561,0.132414326,0.100632759,0.104999873,0.10511066,0.146681018,0.171096872,0.067336629,0.21012044,0.309581082,0.383844726,0.107001776,0.105194909,0.094128465,0.072577102,0.109956069,0.165523135,0.169154173,0.364267604,0.200320555,0.17435603,0.183236635,0.140099994,0.127577714,0.188981157,0.166480429,0.2734679,0.201688027
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-4/6)]Man(a1-3/6)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.335851093,0.224106724,0.178175929,0.229925829,0.134338853,0.297818812,0.553617687,1.088245592,0.168614995,0.161234201,0.349312574,0.109612893,1.401196462,0.255622149,0.20383289,1.105846349,0.296151159,0.573057843,0.163375888,0.188461269,0.232022853,0.189224185,0.211491009,0.153767789,0.136331113,0.298419917,0.509126551,0.365043436,0.248713397,0.200789653,0.524324582,0.129841797,0.101868629,0.306619116,0.136137177,0.94219905,0.819367642,0.543750475,0.17425809,0.138906196,0.206632824,0.160134269,0.147754403,0.462674716,0.212275422,0.723656687,0.405609785,0.213836227,0.428683238,0.519794328,0.476953649,0.246991157,0.281287105,0.346491731,0.180011282
