motif,pred
Ara1P4N(b1-4)GlcN(a1-6)GlcN1P(b1-1)Ara4N,-0.058
Glc(b1-6)Glc(b1-6)Glc(b1-3)Glc,-0.013
D-Rha(a1-4)GalNAcA(a1-3)QuiNAc(b1-4)D-Rha,0.343
Fuc(a1-2)Gal(b1-3)[Fuc(a1-2)]Gal(b1-3)[GlcNAc6S(b1-6)]GalNAc,-0.071
Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)[Xyl(b1-2)]GlcNAc(b1-4)GlcNAc,-0.505
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GalNAc-ol,-0.03
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Gal(b1-3)GlcNAc(b1-6)]Gal(b1-4)Glc,0.075
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]GalNAc,0.17
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc,-0.097
KdoOAc(b2-3)GalNAc(b1-5)KdoOAc,-0.2
D-Rha(b1-2)D-Rha(a1-3)D-Rha,0.08
GlcNAc(bond)GlcNAc,-0.13
[Xyl(a1-6)]Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc,-0.11
ManOMe(bond)Man(a1-6)[ManOMe(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.167
[Rha(a1-4)GalA(a1-2)]RhaOAc(a1-4)Glc(a1-2)Rha(a1-3)[Glc(a1-4)]GlcNAc(b1-3)RhaOAc,0.086
D-FucNMeN(b1-6)[LDManHep(a1-4)]GlcN(a1-4)[GalA6N(a1-6)]Glc(b1-4)[GlcA(a1-2)[GlcN(a1-7)]LDManHepOP(a1-3)]LDManHep(a1-5)KdoOP,0.302
Gal(bond)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.315
Man(a1-6)Man(a1-6)Glc(b1-4)[Glc(b1-3)][Glc(b1-6)]Glc(a1-5)Kdo,-0.047
GlcA(a1-3)Fuc(a1-3)[Glc(b1-4)]Glc(b1-4)GlcA,0.106
Rha(b1-4)Xyl(b1-4)[Rha(a1-3)]Fuc-ol,-0.089
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc,-0.261
Gal(a1-3)Gal(b1-3)GalNAc(b1-3)Gal,-0.084
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc-ol,-0.15
D-6dAraHexOMe(b1-4)D-6dAraHexOMe(b1-4)D-6dAraHexOMe(b1-4)Dig3Me(b1-4)Dig3Me,0.055
GlcN(b1-7)LDManHep(a1-4)[Glc(a1-3)LDManHep(a1-3)]LDManHep,0.133
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[GalOS(b1-4)GlcNAc(b1-2)[GalOS(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.115
Gal(b1-3)GalNAc(a1-3)GalNAc(b1-3)[LDManHep(a1-7)LDManHep(a1-7)][Rha(a1-2)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)Kdo(a2-4)Kdo,-0.09
GlcN1Ole(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAcOS,-0.188
GalNAc(b1-4)[GlcNAc(b1-3)]GlcA(b1-3)Gal(b1-3)GalNAc,0.113
GlcAOMe(b1-2)[Rha(b1-4)]Rha(b1-4)Rha-ol,0.026
Gal(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc-ol,0.167
[Galf(a1-2)Rha(a1-4)]Gal(b1-4)Glc(a1-4)GlcA(b1-3)GalNAc(b1-3)Gal,0.138
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GalNAc,-0.066
Kdo(a2-3)GalOAc(b1-4)Gal(a1-3)Gal(b1-5)Kdo,-0.211
Neu5GcOS(a2-3)Gal4S(b1-3)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.012
GlcNAcOAcOCm1Pam(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)[FucOMe(a1-6)]GlcNAc,-0.011
Gal(b1-3)Glc(b1-3)Rha(a1-4)[Gal(b1-3)]Glc(b1-3)Rha(a1-4)[Gal(b1-3)]Glc(b1-3)Rha-ol,0.065
Gal3Me(a1-6)[Gal(b1-2)]Gal(a1-6)Gal3Me,0.016
Rha(a1-6)Glc(b1-6)Glc(a1-4)GlcA(b1-6)Man(b1-3)Glc(b1-4)GlcOP,0.373
GalNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-4)[GlcNAc(a1-2)LDManHep(a1-3)]LDManHep,0.14
Xyl(a1-6)[Xyl(a1-6)Glc(b1-4)]Glc(b1-4)[Fuc(a1-2)Gal(b1-2)Xyl(a1-6)]Glc(b1-4)Glc(b1-4)[Xyl(a1-6)][Xyl(b1-2)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)Glc-ol,-0.353
Glc(a1-3)[Gal(b1-6)]Glc(b1-3)Galf(a1-3)Glc,0.043
Araf(bond)Xyl(bond)Xyl(bond)Xyl,0.046
[Par(a1-3)]Man(a1-4)Rha(a1-3)[Glc(a1-4)]Gal(a1-2)Man,-0.004
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.262
Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc-ol,-0.27
Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-4)]Man(bond)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(bond)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,0.475
Xyl(b1-2)Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.362
"GlcNAc(b1-2)[Glc(b1-6)]Gal(b1-3)GalNAc(b1-4)2,7-Anhydro-Kdo",0.098
Neu5Ac(bond)HexNAc(bond)Gal(bond)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-3)[Neu5Ac(a2-6)]GalNAc,-0.168
Neu5Gc(a2-3)Gal(b1-3)[Neu5Gc(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc,-0.249
Rha(a1-3)Rha(a1-3)Man(b1-4)Rha,-0.266
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,0.022
D-Apif(b1-2)[Xyl(b1-6)]Glc,-0.171
Gal(b1-4)GlcNAc(bond)Man(a1-3)[Gal(b1-4)GlcNAc(bond)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.046
Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.35
[Glc(a1-6)Glc(b1-6)]Glc(a1-4)Glc,0.018
Glc(b1-4)[Glc(a1-2)]Gal3PGro(b1-4)Glc(a1-3)Rha(b1-4)Glc,-0.159
[GalOAc(b1-2)D-Rha(a1-4)][GalOAc(a1-2)]GlcA(a1-3)[GalOAc(b1-6)]ManOAc(a1-3)Glc6Ac(b1-3)GlcA,0.286
Neu1NMe5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc,-0.17
GlcNAc3Me(a1-2)Gal(a1-2)Gal,-0.06
L-GalNAcA(a1-3)QuiNAc(b1-2)QuiNAlaAc(b1-4)GalNAcA(a1-2)Thre-ol,0.147
Rha(b1-3)[FucN(a1-6)]Glc(b1-3)Rha,0.211
Rha(a1-3)[Glc(a1-6)]GlcNAc(b1-4)Rha,0.025
Fuc(a1-4)[Fuc(a1-5)]Kdn(a2-3)Gal(b1-3)[Fuc(a1-4)[Fuc(a1-5)]Kdn(a2-6)]GalNAc,0.389
[GlcA(b1-2)][Rha(a1-3)]Man(a1-3)Rha(b1-4)GlcNAc(b1-4)Man,0.071
Man(bond)[Man(bond)]Man(bond)[Man(bond)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.228
[Glc(b1-3)][Gal(b1-6)]Gal2Ac(a1-2)Glc(a1-3)Glc(b1-4)Gal2Ac,-0.13
LDManHep(a1-2)DDManHep(a1-2)GalA(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)[AraN(b1-8)][Ko(a2-4)]Kdo(a2-6)[AraOPN(b1-4)]GlcN(b1-6)[AraOPN(b1-1)]GlcN,-0.086
Glc(b1-4)Qui6S(b1-3)[Man(a1-4)][Man(a1-6)]GlcNAc(b1-4)GlcNAc,-0.065
GlcOPyr(b1-3)Glc(b1-3)Glc(b1-6)Glc,0.053
Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-4)]GlcNAc(b1-6)[Kdn(a2-3)Gal(b1-3)]GalNAc,-0.126
"Col(a1-2)Gal4P(b1-3)[Col(a1-3)]GlcNAc(b1-4)GalA(a1-3)QuiNAc(b1-3)[GlcN(a1-7)]LDManHep2Ac(a1-2)[LDManHep(a1-6)]LDManHep(a1-3)[Glc(b1-4)][Glc(a1-6)]LDManHep(a1-5)4,8-Anhydro-Kdo",0.156
Fuc(bond)HexNAc(bond)Gal(b1-3)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)]GalNAc,-0.096
GalNAcA4Ac(a1-4)GalNAcA3Ac(a1-4)GalNAcA3Ac(a1-3)QuiNAc4NAc(b1-3)GalNAcA4Ac,0.315
Man(a1-2)[Galf(b1-5)Galf(b1-5)Galf(b1-5)Galf(b1-3)]Man(a1-2)Man(a1-2)Man(a1-2)Man,0.344
Glc(b1-4)Rha(a1-4)Glc,-0.008
[GalA3Ac(a1-2)]Gal(a1-3)[Glc(b1-4)]FucNAc(a1-3)GlcNAc(a1-3)Gal,0.01
Gal(b1-9)Kdn,-0.119
Man(a1-2)Man(a1-2)Man(a1-6)Man,-0.066
GalNAcPCho(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.013
[Fuc(a1-3)]GalNAc(a1-6)Man2Ac3Ac4Ac(a1-3)Fuc(a1-3)[Glc(b1-4)]GalNAc(b1-4)GalNAc,0.25
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.152
Glc(a1-3)LDManHep(a1-3)LDManHep(a1-5)[Kdo(a2-4)Kdo(a2-4)]Kdo,0.044
GlcA(b1-6)Gal,-0.034
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc,-0.007
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu4Ac5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.062
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-2)Man(a1-2)Man,-0.201
Man(a1-2)Man(a1-5)D-Araf(b1-2)D-Araf(a1-5)D-Araf(a1-5)D-Araf,-0.573
Gal3PGro(b1-4)GlcNAc(b1-3)Gal(b1-3)GalNAc(b1-2)Gal3PGro,-0.025
Gal(a1-4)Gal(b1-4)GlcNAc(b1-4)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(a1-4)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.107
D-Araf(b1-2)D-Araf(a1-3)[D-Araf(b1-2)D-Araf(a1-5)]D-Araf(a1-5)D-Araf(a1-5)D-Araf,-0.255
Glc(a1-4)RhaOPEtn(a1-3)GalNAc(b1-3)Gal(a1-6)Glc,0.081
Glc(a1-2)Rha(a1-6)Glc(a1-4)[Glc(a1-6)Glc(b1-3)]GalNAla(a1-3)LDManHepOPOCm(a1-3)LDManHepOPEtn(a1-5)Kdo,0.114
Ribf(b1-4)Gal(b1-3)GlcNAc(a1-4)GalA(a1-2)Ribf,0.179
Gal3S(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.104
Glc(a1-4)GlcNAc1Prop,0.054
GlcNAc(bond)[Ara(bond)]Man(bond)[Xyl(b1-2)][Man(bond)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,-0.263
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc1PP,-0.19
Xyl(a1-6)Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)Glc-ol,0.137
GlcNAc(bond)Gal(b1-3)GalNAc,-0.343
[Glc3Lac(a1-3)]Rha(a1-2)Rha(a1-4)Gal2Ac(b1-3)GalNAc(b1-2)Rha,0.015
Fuc(a1-3)[Fuc(a1-6)]GlcNAc,0.06
[Gal(b1-6)Gal(b1-6)Gal(b1-6)]Gal(b1-3)Gal,-0.063
GlcNAcA(b1-4)L-GalNAcA(a1-4)GlcNAcA,0.258
ManNAcANAm(a1-4)L-GulNAcA(a1-3)D-FucNAc(b1-4)ManNAcANAm,0.079
Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.108
DDManHep(a1-3)Fuc(a1-3)GlcNAc(b1-2)[Glc(a1-4)Gal(b1-7)]DDManHep(a1-2)LDManHep(a1-3)LDManHepOPEtn(a1-5)Kdo,0.056
Gal(b1-4)GlcNAc(b1-2)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,0.076
Xyl(a1-6)Glc(b1-4)[Gal(b1-2)Xyl(a1-6)]Glc(b1-4)[Fuc(a1-2)Gal(b1-2)Xyl(a1-6)]Glc(b1-4)Glc-ol,-0.112
GlcNAc(b1-2)Man(a1-3)[GlcNAcOPCho(b1-2)[GlcNAcOPCho(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.122
GalA(a1-2)Rha(a1-2)Rha(a1-4)GalA(b1-3)GlcNAc(b1-4)GalA,-0.047
Glc(b1-3)Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc,-0.424
Xyl(b1-2)Man(a1-3)[Xyl(b1-2)][Xyl(b1-4)]Man(a1-3)[Xyl(b1-4)]ManOMe,-0.477
Glc(a1-6)Man(a1-2)Man(a1-2)Man(a1-2)Man,-0.078
ManNAcA3NAc(b1-4)ManNAcA3NAc(b1-6)Glc3Me(a1-4)ManNAcA1Gro3NAc,0.31
QuiN(b1-6)[Glc(a1-4)]Glc(a1-4)GlcA(b1-3)GlcNAc(a1-2)QuiN,0.26
Gal4S(b1-3)[Fuc(a1-4)]GlcNAcOS(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.105
DDManHep(a1-3)DDManHep(a1-3)DDManHep(a1-3)Glc(a1-6)Glc(a1-6)Glc(a1-6)DDManHep(a1-3)Fuc(a1-3)GlcNAc(a1-2)[Glc(a1-4)Gal(b1-7)]DDManHep(a1-2)LDManHep(a1-3)LDManHepOPEtn(a1-5)Kdo,0.173
[D-Rha3Me(a1-3)]Fuc(a1-4)Xyl(b1-4)Fuc,0.289
GlcNAc(b1-3)GalNAc,-0.239
L-GulA(a1-4)ManA(b1-4)Man(b1-4)L-GulA(a1-4)L-GulA(a1-4)ManA,0.377
LDManHep(a1-3)LDManHep(a1-2)LDManHep,0.008
Gal(b1-4)GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)[Man(a1-3)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.151
Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)Glc,0.061
Man(a1-3)[GlcNAc(b1-4)][GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.272
Gal2PGro(a1-4)[Fru(b2-2)][Fru3MeOPN(b2-3)]Gal2PGro,-0.142
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]GalNAc-ol,0.018
Xyl(b1-2)Fuc(a1-6)GlcNAc,-0.412
Neu5Ac(a2-3)Gal6S(b1-4)[Fuc(a1-3)]GlcNAc6S,-0.162
[Rha(a1-2)Rha(a1-3)]Man(a1-6)Man,-0.073
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.382
Man(b1-6)[Gal(b1-2)Man6Me(a1-4)]Man(b1-6)Man(a1-4)Man(b1-6)[Galf(b1-2)Galf(b1-4)]Man(b1-6)Man(a1-4)Man(b1-4)Man,0.232
Glc(b1-3)D-FucNAc(a1-4)GalNAcPCho(a1-3)GalNAcPCho(b1-5)RibOP-ol(1-6)Glc,0.026
Neu5Ac(a2-3)Gal(b1-4)GlcNAc6S(b1-3)Gal(b1-4)GlcNAc6S-ol,-0.007
Gal4S(b1-3)[Neu5Ac(a2-6)]GalNAc,-0.249
Rha(b1-2)Rha(a1-3)Gal,-0.166
Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.114
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.462
ManNAcA3NAc(b1-4)GlcNAcNAmA(b1-3)GlcNAc(a1-4)ManNAcA,0.2
GlcA(b1-3)GalNAc(b1-4)GlcA,0.448
Gal(b1-2)LDManHep(a1-3)[GlcNAc(b1-4)Glc(b1-4)][GlcA(b1-2)]LDManHep(a1-5)Kdo(a2-6)GlcNAc(b1-6)GlcNAcN-ol,-0.104
Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,-0.11
GlcNAc(b1-4)MurNAcAla(b1-4)GlcNAc,-0.231
Neu5Gc(a2-8)Neu5Gc(a2-6)Gal(b1-4)Glc,-0.348
Rha(a1-2)Man(a1-2)Man6PEtn,-0.455
[GlcA(b1-3)Gal(a1-3)]Man(a1-3)Gal(b1-2)Man,0.161
Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.097
GalA(bond)GalA(bond)Man(bond)Man,-0.069
Neu5Ac9NAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(bond)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(bond)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.223
Gal(a1-2)Man(a1-2)Man(a1-2)Man(a1-3)[Gal(a1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.151
[Galf(a1-2)][Galf(a1-4)]Man(a1-6)Man,0.006
GlcA(b1-4)GlcA(b1-4)Glc(b1-4)[GalOPyr(a1-4)GlcA(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-6)]Glc(a1-4)GlcA,0.225
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.022
QuiNAc(b1-3)GalNAc(b1-3)Gal(a1-3)Man(a1-3)Man,0.05
ManOAc(a1-2)Man(a1-2)[Glc(a1-3)]Man(a1-3)GlcNAc(a1-6)ManOAc,-0.062
Gal(b1-3)GalNAc(b1-4)Gal(a1-4)Neu5Ac(a2-3)Gal,0.048
Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-3)Glc(a1-6)Glc,0.079
GlcNAc4Dhpa(b1-3)Gal1PGro(b1-3)D-FucNAc4N(b1-3)GlcNAc4Dhpa,0.244
Glc(a1-2)Glc(b1-3)GlcNAc(b1-3)[Rha(b1-4)]GlcNAcOP(a1-6)Glc,-0.034
[GlcA(b1-2)][Xyl(b1-4)]Man(a1-3)[Xyl(b1-2)]Man(a1-3)[Xyl(b1-2)][Xyl(b1-4)]Man(a1-3)[Xyl(b1-2)]Man(a1-3)[Xyl(b1-2)][Xyl(b1-4)]Man(a1-3)[GlcA(b1-2)][Xyl(b1-4)]Man(a1-3)Man,-0.233
Man(a1-2)Man(bond)[Man(a1-2)Man(bond)]Man(bond)[Man(a1-2)Man(bond)]Man(a1-4)GlcNAc(b1-4)GlcNAc,-0.302
GlcN2Pam3Myr4P(b1-6)GlcN1P2Pam3Myr,-0.059
Gal(b1-4)[Fuc(a1-6)]GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)[Fuc(a1-6)]GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc-ol,-0.251
Kdo(a2-4)[LDManHep(a1-5)]Kdo(a2-6)GlcN4P(b1-6)GlcN1P,0.273
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.172
"DL-3,9dGlcNon5NAm7Ac-ulosonic(b2-4)GlcN2But3NFoA6N(b1-3)D-FucNAc4N(b1-4)DL-3,9dGlcNon5NAm7Ac-ulosonic",0.161
Fuc(a1-2)Gal(b1-4)Glc,-0.112
Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc,-0.345
Glc(a1-6)Glc(a1-1)Glc,-0.341
GalNAc4S(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.2
[GlcA(a1-4)GalNAc(b1-4)GalNAcAOAc(a1-3)]QuiNAc(b1-4)PseNAcNFo(a2-4)QuiNAc,0.22
Glc(b1-6)Glc(b1-6)GlcGro,-0.199
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,0.032
Gal(b1-3)[Neu5Ac(a2-3)Gal(bond)GlcNAc(b1-6)]GalNAc,0.04
DDManHep(a1-7)LDManHep(a1-7)LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)[Kdo(a2-4)]Kdo(a2-6)GlcN4P(b1-6)GlcN1P,0.128
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)DDManHep(a1-3)Glc(a1-6)DDManHep(a1-3)Fuc(a1-3)GlcNAc(b1-2)[Glc(a1-4)Gal(b1-7)]DDManHep(a1-2)LDManHep(a1-3)LDManHepOPEtn(a1-5)Kdo(a2-6)GlcN(b1-6)GlcN1PEtn,0.046
Man(b1-2)DDManHep(a1-3)[Man(b1-4)]DDManHep(a1-5)[Kdo(a2-4)Kdo(a2-4)]Kdo(a2-6)GlcOPN1Pam(b1-6)GlcOPN1Pam,0.06
Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.347
FucNAc(a1-3)[Glc(a1-6)]GlcNAc(b1-2)Galf(b1-6)Glc(a1-3)FucNAc,0.138
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.034
GlcPGro(a1-6)GlcPGro(a1-6)GlcPGro,0.056
Man(a1-3)Man(b1-2)Man(a1-2)[Man(a1-3)Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,-0.022
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,-0.021
Fuc(a1-2)[GalNAcOMe(a1-3)]Gal(b1-3)GlcNAc(b1-2)[Gal(b1-3)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-3)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.095
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.193
[Man(a1-4)]Glc(b1-3)Glc(a1-3)Glc(a1-3)Glc(a1-3)Glc,0.144
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-3)[Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc,0.024
Rha(a1-2)[Gal(b1-3)]Ara,-0.132
GalA(a1-3)Rha(b1-3)Glc(a1-3)GalA,0.135
